ObjectID,GlobalID,Tag,Height,Width,Flowering,Browsing,# Minis,Photo Number,Comments,ScGl_tag_id,ParentGlobalID,CreationDate,Creator,EditDate,Editor
103,14e39c09-e0ae-433d-b320-cbef61411bf6,645.01,3.3,3,1,0,,4,5 cm nw of primary,,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
104,7b9d3e43-5117-441b-a30f-4944b63b2b19,677.01,2,4.9,1,0,0,3,tag 12 cm south,2820,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
105,68bafaf7-a429-4871-99a0-8851338fa1e1,669.01,1.6,3.2,1,0,0,1,,2601,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
106,f02da5a9-7dee-43bd-b99a-b69afc8eca12,248.02,2,2.8,0,0,0,,,3783,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
107,59db39fd-6109-4c08-87b5-95dea88b97e6,248.03,2,2.1,0,0,0,,tag 12 cm north,,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
108,8fd71560-8dc2-4eda-9c92-50334938ce9a,248.04,2.4,3,0,0,0,,tag 12 cm nnw,,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
109,8281aa8f-8a46-403d-87f1-d19dc857d28d,648.02,2.6,4.6,0,1,0,,mostly eaten,2824,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
110,7ea9e95d-456f-4ea3-af96-f4e6ba728270,1137,2.8,4.9,1,0,0,2,,3784,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
111,a701b04c-98b0-4010-abe1-a198b63b2399,684,5.5,6.6,1,0,0,3,"discolored, dead spines bottom",593,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
112,4eac633e-e72a-4434-bb7a-45b5ede0459e,676,6.2,6.8,1,0,0,6,,591,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
113,eb1fabdd-f118-428d-ad31-cf0fb46e9a19,676.01,3.8,6.6,0,0,0,,,592,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
114,37d47eff-5d1d-4c6c-bff2-c38ea40166ba,676.02,1.3,3.2,1,0,0,1,"tag 14 cm sw also, budding off top of 01",,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
115,f9ad0a7f-58c7-485c-b870-4d576f7be5de,676.03,3.8,3.8,1,0,0,3,tag 17 cm sw,,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
116,7f0d45f6-90b9-46bc-a361-7d0d8afd5fe6,666,6.6,7.6,1,0,0,7,,590,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
117,f13051bf-f8b8-49a4-b170-cf83fd77a1cb,666.02,2.8,3.7,1,0,0,1,,3441,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
118,4497e4f0-08b8-4a02-b362-ed4002c409ed,666.01,1.8,1.8,0,0,0,,,3440,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
119,7e9b9e9f-9144-430c-8759-d34a8991475d,680,7,6.2,1,0,0,3,,588,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
120,5ea6e09d-039b-48f3-825c-8d1f73d39812,682,5.2,8.6,1,0,0,14,nail present but not tag,583,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
121,2ebb17aa-3549-4779-98d4-a54ea111b492,682.02,1.8,2.6,0,0,0,,,3918,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
122,f2f2c529-d7d0-4ee7-9b9d-6061794917f1,682.01,1,0.8,0,0,0,,,2968,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
123,16d61f13-d3c5-48c0-9d18-5a825de05968,1206.01,2.9,5.8,1,0,0,4,,2080,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
124,bbdf6d1c-4d42-4a87-9535-ef8912d918de,670.04,0,0,0,0,0,,dead,2825,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
125,4ad899e0-eb57-4273-9916-6c7a69df9eac,670.03,1.2,3.3,0,1,0,,"browsed to the ground, orange, mostly dead",2600,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
126,bfbcaa93-ec9c-4660-8d29-62d70fdd121c,670.02,0.6,2.2,0,1,0,,"browsed almost to the ground, greenish",2599,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
127,b8c81ee8-d467-44d5-859c-027a8681e142,674.01,1.3,0.8,0,0,0,,,576,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
128,779f891b-b422-4817-a7d5-17df555763fe,674.02,1,1.1,0,0,0,,,577,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
129,076deec9-0b1a-4efa-98f7-bb679a18f955,658.01,1.3,2.5,0,0,0,,,3785,fc42b1ad-5e71-42c4-8466-524a786dcf23,4/30/2024 3:46:27 AM,MichelleDPL,4/30/2024 3:46:27 AM,MichelleDPL
130,3556bf57-12f9-4635-812e-2ea9cd8fa526,1108,1.4,3.5,1,0,,2,X .3 y6.83,3649,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
131,31fb94cb-9d5c-47c5-989c-3612285e125c,1165,1.9,4,1,0,,1,,3787,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
132,7f82e1b6-dcb7-41a6-8f91-3649eebf76a2,1165.01,1.6,1.9,0,0,,,,3788,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
133,b2f806b0-3ebd-47a6-9806-75d160e6459e,1165.02,2.4,2,0,0,,,,3921,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
134,f8c78140-9264-4798-bf15-1048a804ccfe,176,3.1,5,1,0,,2,,403,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
135,cce6c380-a2b4-4a1d-a08f-ade9dccf0fc7,282.01,1.5,3.6,0,0,,,,477,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
136,cc8f10c9-bdfb-4ef6-b5f0-c2decb0c827d,282.04,2.4,4,0,0,,,Base w bud coming off,3274,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
137,d81209ac-cfb3-4de6-a9c4-51d571f09173,249.05,2.3,5,1,0,,2,,3647,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
138,b21b8a8f-89bf-4d80-aac1-9bdbad10870d,249.08,1.6,3.9,0,0,,,,3790,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
139,ed7a334d-d89e-4ca7-8187-82972d0e4b0e,249.03,1.9,1.8,0,0,,,Tag 16cm sse. budding off plant,2608,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
140,0a60f242-0ed7-41cd-bca8-6d2e03943934,249.04,2,2.2,0,0,,,Budding off plant,3646,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
141,a5cf7867-bc91-4095-8eb2-c7cd2aa26713,249.07,1.2,2.8,0,0,,,Tag 14cm sse. Buuding off plant,3789,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
142,8247aebd-1ae6-48c7-8412-85ee4b762348,284.05,1.8,4.3,0,0,,,,3280,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
143,18986634-3f5c-47cf-90f6-45509f58e03c,284.02,2.4,3.4,1,,,1,,3277,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
144,45155ab5-3da3-4ff8-adc1-13a54bbc88e0,277,6.1,8.6,1,0,,10,,408,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
145,bc917f68-2724-4e34-9a15-3c296209a1ed,236.02,1.5,2.2,0,0,,,,3448,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
146,5dde581f-7391-4eb6-a0fc-98f2844c36f4,236.03,2.2,5.2,1,0,,3,Tag 58 cm se,,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
147,b3a27a39-58b8-40f2-acf3-b28a85d90e5e,,,,,,,,,,9401ab57-e578-4888-be7b-b184bc5d8c77,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
148,300a3ec4-6184-4ac4-8bc5-9ba672c99a64,186.1,4.55,7.2,1,0,,5,,3444,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
149,13082a80-3be3-4285-b070-e6da382ca459,186.08,1.9,5,1,0,,2,,2083,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
150,c578d4e0-d7f5-40fe-879e-5731ba3762c8,181.01,2.9,5.9,1,0,,3,,3920,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
151,73dedd14-3431-45ea-a453-29d8db763991,172,4,6.8,1,0,,3,,420,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
152,01633b0c-791d-4841-934b-d33c13d8a1d6,172.01,2.6,4.7,1,0,,1,,457,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
153,7980b56f-d820-4e40-99db-7126d3ad078a,172.02,3.2,5.7,1,0,3,,,458,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
154,fe383d7c-7191-4e26-8a01-530e7587f412,179.01,7.3,8.7,1,0,6,9,,422,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
155,cc91c812-be95-464c-926c-b3cca336ece8,179.05,,,,,,,Dead. Tag is nne,3446,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
156,df9e2451-bd88-4479-a53d-e54b83817a12,179.07,0.8,2.9,0,0,,,110 cm NW,3919,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
157,e88e8d34-0859-46b1-975f-325d10455e3d,179.06,1.5,2.2,0,0,,,Tag 69 cm ssw,3786,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
158,2b31e1c4-07a4-43a7-8fef-58df3421eec9,,,,,,,,,,53032779-9cd7-442e-b4f5-903a8149a900,4/30/2024 3:47:14 AM,MichelleDPL,4/30/2024 3:47:14 AM,MichelleDPL
159,254686a7-f6cb-4834-a58a-be3cee9729a2,142/442,,,,,,,Tag is actually 442,,da639573-6c1c-4cad-87a2-d162088f0e8a,4/30/2024 3:47:15 AM,MichelleDPL,4/30/2024 3:47:15 AM,MichelleDPL
160,f891f6fb-baf3-4370-8807-34a592971a66,138.02,1.7,2.1,0,0,,,,2615,da639573-6c1c-4cad-87a2-d162088f0e8a,4/30/2024 3:47:15 AM,MichelleDPL,4/30/2024 3:47:15 AM,MichelleDPL
161,40ef5538-de10-4ec1-8941-32b1cb2550d0,,,,,,,,,,da639573-6c1c-4cad-87a2-d162088f0e8a,4/30/2024 3:47:15 AM,MichelleDPL,4/30/2024 3:47:15 AM,MichelleDPL
162,34d18e43-2fe0-4f11-906e-65a2b0ae5385,146.02,1.5,3.9,1,0,,1,,3461,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
163,e745a157-7acf-4d77-bbe2-cdfbe679469e,137.01,1.1,1.2,0,0,,,Tag 27cm NW,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
164,026a4b35-27ce-4801-9f28-c9869f15cc5d,137.02,1.1,1.4,0,0,,,Tag 27.5 cm NW,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
165,dd36ac4d-21a7-4e45-9da9-5b4667077d6c,160.02,1.9,4.3,1,0,,2,,3458,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
166,0d5ea886-76d8-4c86-9f14-abd8dc893867,160.03,1,1.3,0,0,1,,,3459,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
167,8b885262-d93e-4c23-a2b2-1588fcb1464a,160.06,1.1,1,0,0,,,Tag 58 cm SSE,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
168,835abfd6-9385-4042-8c35-5d93a0b326c4,160.07,1.4,1.2,0,0,,,Tag 58.5 Cm S,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
169,30ec7354-fa34-418a-83e0-d0ef55c84593,148.06,1.5,2.5,0,0,,,,3455,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
170,f99cf6e7-6820-492c-bf35-4dac216d4bea,148.07,1.3,2.3,0,0,,,,3456,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
171,137b8cb5-612a-44e8-8f9e-83e02b2a7d0d,148.08,1.1,1.5,0,0,,,,3457,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
172,2e8bcb93-461b-46e3-8ce9-9061ea606d4e,148.02,1.2,1.1,0,0,,,,2397,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
173,257ed97e-2471-47e9-a1e7-d1858f956885,363.01,1.3,1.5,0,0,,,Tag 23.5 SE,3655,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
174,955c5a21-9161-4eb2-a7e4-84594f61c33d,267.21,0.9,1.1,0,0,,,,3923,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
175,7793f1cb-b7bc-465b-bd47-69f06c49d47d,267.17,1.1,0.9,0,0,,,,2979,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
176,add4d69b-2c29-4143-b2d5-54aa9724c3f1,267.2,1.3,1.6,0,0,,,48 cm from 148,3653,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
177,3ecc3029-5d74-4f8a-865c-8e8cbd5e69ec,267.22,1.2,1.6,0,0,,,Tag 46cm NW. 50 cm from tag 168,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
178,f239efe3-b083-4a5a-a924-ab1fb7e615c7,287,1.1,1.1,0,0,,,,661,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
179,b2744a0a-33b4-4098-a16a-2044db6ec7e5,287.02,1.1,2.7,0,0,,,,3654,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
180,160b000d-d552-433a-8090-4fd067e1336c,168,1.3,1.6,0,0,,,,669,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
181,d43d112b-b2f8-43df-9dc5-9d76d5a795d1,34.04,1.1,0.8,0,0,1,,Tag 15 cm N,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
182,091a1937-9dc0-45b7-a073-ec540d6c1118,34.02,1.2,2.2,0,0,,,,3652,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
183,ac2640b5-a05b-483a-a5c3-aeeb833cddf1,34.03,,,,,,,Out,3792,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
184,f5938ce6-1f8d-459c-9aeb-cd404bf3b1ff,428.01,2.5,3,0,0,,,,765,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
185,29052eaf-d955-49a8-a746-a76cfb918611,428.02,1.1,2.2,0,0,,,,3651,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
186,dfed7612-21da-4cc4-826d-a0af1134ff58,428.03,0.8,1,0,0,,,Tag 23 cm NW,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
187,8ee1b2b3-7de0-4636-9471-52d59a84cf0f,293.1,1.3,2.2,0,0,,,Tag is W,2402,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
188,31b75496-20ba-476f-8ce0-d52662da2e85,293.14,1,1.4,0,0,,,,3451,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
189,8fc0257d-37cf-487d-8191-8c49c5957b0f,293.02,1.4,1.5,0,0,,,Tag 18.5 NW,673,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
190,4534a06f-bc0b-4847-85e3-471f91f5c976,263.22,2.5,5.3,1,0,,1,,3650,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
191,95fc84d1-0f0a-4fcd-b2fb-43decd9acc7f,263.22,2.4,2.5,0,0,,,,3650,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
192,78b358d5-fb86-4708-84dc-ec3b7e06fc1a,263.24,1.7,1.4,0,0,,,Tag 20 Cm NNW,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
193,6caddee3-6248-45e2-8019-bcae5ba46c4e,300.06,1.9,3.2,1,0,,1,,3449,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
194,b58274af-478c-4810-b1ec-2d44729d5415,269.01,2.9,5.7,1,0,,3,,2618,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
195,ea19468b-9d2f-47cf-9272-e5fe88ff60aa,,,,,,,,,,cc038581-8482-4a6d-b0d5-0d4a69e00740,4/30/2024 3:47:16 AM,MichelleDPL,4/30/2024 3:47:16 AM,MichelleDPL
196,b327e979-fc21-42b7-83a8-457849a1f165,358,3.3,5.8,1,0,,1,,695,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
197,6dd02372-ba00-4ce3-988f-cfd09a0f8002,182.05,0.8,0.8,0,0,,,Tag 22 cm N,,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
198,b686199b-18ea-4f22-ab74-f1ca4d39a5c0,182.02,1.3,2.2,0,0,,,,3463,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
199,88babf5e-c981-44b2-9dbb-985a0ef7d7b6,182.04,1.7,3.2,0,0,,,31 cm W to tag,3656,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
200,a42ed542-16ad-48e8-a215-fcb1ab1ea7a9,177.06,2.3,4,1,0,,2,,3292,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
201,e07d7421-5f9d-4411-b37a-57d11fee3be3,,,,,,,,,,a658dc46-ad07-4979-80a0-5baaa110c678,4/30/2024 3:47:17 AM,MichelleDPL,4/30/2024 3:47:17 AM,MichelleDPL
202,45d0ca64-95a6-4e0c-9bbb-6a174b55bb9d,686.08,2.8,6.2,1,0,,5,,2982,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
203,c7e14de1-34d6-4e93-98f2-c17249239bd3,686.04,1.8,2.3,0,0,,,,629,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
204,07056e0a-8bfc-4964-80bf-adada6f10536,166.03,1.7,1.9,0,0,,,Tag 33 cm SSE,,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
205,81126ed2-ab64-406b-a4c4-ec7995a21602,166.04,2.3,2,0,0,,,Tag 34.5 SSE,,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
206,1f951315-cb54-42b2-901c-39494d9591d7,251,3.9,7.2,1,0,,5,Reddish in color,3294,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
207,edf92d91-a503-4bd8-a011-96c3a699b421,142.01,2.5,3.3,0,0,,,Correction: Tag 17 cm SW,3466,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
208,0bfa21ec-230b-4771-9f88-d18f6fc31106,434,,,,,,,"Nail present,tag gone",2627,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
209,3fca23bb-3164-4ba2-bc29-5ec3f68dd818,,,,,,,,,,ec606ba8-9c40-49d5-8f02-cd328626ff6a,4/30/2024 3:47:18 AM,MichelleDPL,4/30/2024 3:47:18 AM,MichelleDPL
210,ea981596-37e1-49e2-913d-61f3b6ec56c3,698.01,2.6,4.4,1,0,,2,,,d729f024-40db-43d8-a431-f262f30ebff2,4/30/2024 3:47:20 AM,MichelleDPL,4/30/2024 3:47:20 AM,MichelleDPL
